Yil,PM10,SO2,CO,NO2,NOX,NO,HavaSicakligi,BagilNem,KabinSicakligi,KabinNem,PM25,IstasyonTipi,Gece/Gunduz,Haftasonu/Haftaici,Ay,Mevsim
2019,35.23,5.68,630.6,53.1,68.38,15.28,4.78,81.48,20.49,29.77,21.16,Kentsel,Gunduz,Haftasonu,12,Kis
2019,43.05,5.15,733.26,52.44,76.71,24.28,2.86,95.35,20.51,29.81,30.26,Kentsel,Gece,Haftasonu,12,Kis
2019,47.82,11.04,854.28,69.09,104.55,35.46,4.01,86.05,20.48,29.76,29.62,Kentsel,Gunduz,Haftasonu,12,Kis
2019,29.62,23.58,578.79,45.87,65.46,19.59,3.58,86.56,20.49,29.77,12.31,Kentsel,Gece,Haftasonu,12,Kis
2019,32.45,5.3,698.85,55.61,82.46,26.86,5.51,69.23,20.46,29.73,5.64,Kentsel,Gunduz,Haftaici,12,Kis
2019,12.65,6.35,446.91,40.99,54.95,13.96,4.82,82.22,20.48,29.76,3.35,Kentsel,Gece,Haftaici,12,Kis
2019,54.56,4.65,873.92,58.15,113.43,55.28,6.06,92.89,20.46,29.72,28.8,Kentsel,Gunduz,Haftaici,12,Kis
2019,20.37,5.63,1062.3,54.3,126.48,72.18,3.89,97.08,20.49,29.77,9.26,Kentsel,Gece,Haftaici,12,Kis
2019,23.23,3.3,804.98,57.08,94.81,37.73,4.62,97.47,20.46,29.72,8.58,Kentsel,Gunduz,Haftaici,12,Kis
2019,17.39,4.32,502.51,53.56,74.79,21.23,6.43,98.19,20.43,29.67,2.04,Kentsel,Gece,Haftaici,12,Kis
2019,15.8,2.81,573.4,63.95,76.66,12.71,8.9,88.69,20.41,29.63,3.71,Kentsel,Gunduz,Haftaici,12,Kis
2019,10.27,2.46,305.87,16.05,20.16,4.12,8.78,86.22,20.43,29.67,3.78,Kentsel,Gece,Haftaici,12,Kis
2019,61.7,3.96,309.66,18.13,21.81,3.68,11.07,70.19,20.37,29.57,17.24,Kentsel,Gunduz,Haftaici,12,Kis
2019,41.11,3.83,264.04,15.06,18.71,3.65,11.47,63.01,20.39,29.6,8.27,Kentsel,Gece,Haftaici,12,Kis
2019,105.64,6.4,714.1,74.89,161.78,86.89,10.83,62.68,20.39,29.61,48.24,Kentsel,Gunduz,Haftasonu,12,Kis
2019,184.48,9.72,2920.01,105.99,482.21,376.22,5.62,82.9,20.46,29.71,79.78,Kentsel,Gece,Haftasonu,12,Kis
2019,141.4,8.9,1948.15,112.24,374.4,262.16,9.94,62.99,20.42,29.66,62.76,Kentsel,Gunduz,Haftasonu,12,Kis
2019,149.42,5.42,1875.98,73.89,319.17,245.27,3.21,91.07,20.5,29.79,73.91,Kentsel,Gece,Haftasonu,12,Kis
2019,74.65,9.94,3912.72,164.94,558.38,393.45,17.98,25.41,20.78,29.52,9.02,Kentsel,Gunduz,Haftaici,12,Kis
2019,80.84,7.4,3096.67,49.61,162.31,113.79,2.75,88.97,22.52,28.82,63.39,Kentsel,Gece,Haftaici,12,Kis
2019,197.33,10.68,4397.58,172.28,587.38,404.59,6.12,87.21,22.43,28.67,161.99,Kentsel,Gunduz,Haftaici,12,Kis
2019,65.49,8.18,4887.5,140.11,583.56,434.49,3.58,95.16,22.48,28.76,63.98,Kentsel,Gece,Haftaici,12,Kis
2019,119.74,7.41,2983.23,114.58,413.13,291.79,3.6,98.73,22.46,28.73,82.71,Kentsel,Gunduz,Haftaici,12,Kis
2019,105.35,7.15,3533.98,98.86,341.69,238.02,2.41,99.0,22.48,28.75,58.06,Kentsel,Gece,Haftaici,12,Kis
2019,121.64,7.12,2395.95,102.03,300.9,196.02,5.51,89.66,22.44,28.69,89.15,Kentsel,Gunduz,Haftaici,12,Kis
2019,56.35,4.75,1535.32,66.25,183.27,116.12,3.44,98.07,22.46,28.73,15.38,Kentsel,Gece,Haftaici,12,Kis
2019,62.5,15.35,756.73,59.88,126.78,66.9,6.95,87.91,22.4,28.62,31.45,Kentsel,Gunduz,Haftaici,12,Kis
2019,51.87,14.62,1584.96,55.82,200.16,144.35,6.5,93.73,22.42,28.66,19.67,Kentsel,Gece,Haftaici,12,Kis
2019,32.54,5.7,1246.12,64.55,150.39,85.85,10.42,76.31,22.36,28.57,14.59,Kentsel,Gunduz,Haftasonu,12,Kis
2019,26.6,4.55,1400.33,58.12,118.51,60.39,8.26,84.4,22.4,28.63,8.39,Kentsel,Gece,Haftasonu,12,Kis
2019,13.89,4.51,483.74,35.54,46.05,10.51,12.12,69.12,22.35,28.54,1.88,Kentsel,Gunduz,Haftasonu,12,Kis
2019,14.94,4.61,360.19,25.11,34.14,9.04,10.4,76.66,22.38,28.59,3.32,Kentsel,Gece,Haftasonu,12,Kis
2019,22.93,3.97,449.68,53.89,87.31,33.42,10.34,79.97,22.36,28.55,6.08,Kentsel,Gunduz,Haftaici,12,Kis
2019,20.91,4.74,388.27,32.76,49.69,16.93,9.01,86.46,22.41,28.64,13.83,Kentsel,Gece,Haftaici,12,Kis
2019,52.8,5.22,1073.75,62.28,118.46,56.18,7.48,95.75,22.42,28.65,36.92,Kentsel,Gunduz,Haftaici,12,Kis
2019,52.94,4.84,874.96,47.52,86.4,38.88,6.39,94.85,22.44,28.69,30.83,Kentsel,Gece,Haftaici,12,Kis
2019,77.06,5.82,835.69,55.05,86.5,31.45,6.45,84.11,22.44,28.69,53.95,Kentsel,Gunduz,Haftaici,12,Kis
2019,55.58,5.89,1256.89,57.31,116.08,58.77,2.52,89.86,22.51,28.81,44.21,Kentsel,Gece,Haftaici,12,Kis
2019,59.62,5.75,1361.44,74.73,151.86,77.13,4.25,80.31,22.46,28.72,34.94,Kentsel,Gunduz,Haftaici,12,Kis
2019,18.46,4.87,429.83,32.23,39.6,7.37,3.85,79.07,22.47,28.74,3.95,Kentsel,Gece,Haftaici,12,Kis
2019,60.09,5.35,574.86,49.75,68.92,19.17,4.69,83.79,22.45,28.71,48.77,Kentsel,Gunduz,Haftaici,12,Kis
2019,52.39,11.75,1103.86,56.97,121.41,64.45,3.04,94.41,22.48,28.76,43.38,Kentsel,Gece,Haftaici,12,Kis
2019,48.54,5.49,541.93,48.52,73.04,24.52,2.51,89.87,22.48,28.76,31.69,Kentsel,Gunduz,Haftasonu,12,Kis
2019,23.53,3.75,373.88,30.02,36.39,6.37,0.99,93.66,22.52,28.82,6.89,Kentsel,Gece,Haftasonu,12,Kis
2019,18.27,2.74,470.72,35.3,42.98,7.68,0.52,93.8,22.53,28.83,3.95,Kentsel,Gunduz,Haftasonu,12,Kis
2019,15.8,2.93,454.12,44.98,57.84,12.85,-1.25,94.14,22.55,28.87,3.73,Kentsel,Gece,Haftasonu,12,Kis
2019,41.64,5.81,1005.41,71.81,125.17,53.35,1.71,77.44,22.49,28.78,28.73,Kentsel,Gunduz,Haftaici,12,Kis
2019,10.08,4.81,675.38,40.24,66.98,26.74,0.47,80.33,22.55,28.87,3.73,Kentsel,Gece,Haftaici,12,Kis
2019,12.68,4.94,725.32,51.84,77.34,25.5,3.49,70.99,22.47,28.73,6.75,Kentsel,Gunduz,Haftaici,12,Kis
2019,3.72,4.1,327.44,27.77,42.72,14.94,3.88,86.62,22.47,28.75,5.62,Kentsel,Gece,Haftaici,12,Kis
2019,40.04,3.37,756.37,51.62,105.05,53.43,3.7,98.99,22.46,28.73,32.75,Kentsel,Gunduz,Haftaici,12,Kis
2019,87.56,6.58,1512.04,65.14,225.09,159.95,3.72,94.45,22.45,28.71,49.9,Kentsel,Gece,Haftaici,12,Kis
2019,85.87,7.2,1734.17,88.05,266.2,178.15,7.9,71.17,22.4,28.62,42.28,Kentsel,Gunduz,Haftaici,12,Kis
2019,70.18,7.88,2254.85,81.17,311.37,230.2,3.29,85.36,22.49,28.77,43.06,Kentsel,Gece,Haftaici,12,Kis
2019,40.13,5.79,1484.93,70.16,162.59,92.43,5.4,65.43,22.42,28.66,11.23,Kentsel,Gunduz,Haftaici,12,Kis
2019,17.02,3.69,592.77,33.98,52.51,18.53,3.88,75.59,22.47,28.74,3.46,Kentsel,Gece,Haftaici,12,Kis
2019,12.39,4.79,669.46,37.04,51.03,14.0,7.11,82.46,22.39,28.61,3.3,Kentsel,Gunduz,Haftasonu,12,Kis
2019,13.12,5.37,604.58,47.69,66.58,18.89,8.92,96.43,22.34,28.53,5.29,Kentsel,Gece,Haftasonu,12,Kis
2019,29.25,5.43,762.28,61.35,99.84,38.49,12.87,74.44,22.3,28.46,5.37,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,10.01,6.66,448.31,39.67,67.54,27.87,10.85,87.81,22.35,28.53,3.25,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,20.91,3.16,581.87,39.25,52.14,12.89,11.03,93.58,22.34,28.52,16.13,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,62.08,5.07,1369.5,63.74,175.13,111.39,8.43,84.9,22.37,28.58,32.46,Kentsel,Gece,Haftaici,11,Sonbahar
2019,32.49,5.61,1420.65,75.51,194.01,118.51,10.8,77.16,22.3,28.46,20.56,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,39.51,11.82,795.66,50.61,106.69,56.08,10.64,87.04,22.31,28.48,15.49,Kentsel,Gece,Haftaici,11,Sonbahar
2019,34.41,11.7,417.58,49.45,80.44,30.99,11.33,84.75,22.29,28.43,14.3,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,32.68,3.55,591.79,50.7,71.7,21.0,10.86,89.52,22.31,28.48,22.72,Kentsel,Gece,Haftaici,11,Sonbahar
2019,33.47,5.72,789.23,61.66,83.03,21.37,11.03,79.1,22.31,28.48,21.07,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,75.95,8.19,781.9,68.84,93.56,24.72,11.42,53.29,22.31,28.48,36.62,Kentsel,Gece,Haftaici,11,Sonbahar
2019,61.35,11.5,1068.36,76.36,112.49,36.12,13.79,42.84,22.29,28.45,41.02,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,95.08,14.54,1598.66,80.46,226.7,146.24,7.84,68.34,22.11,28.14,72.04,Kentsel,Gece,Haftaici,11,Sonbahar
2019,98.51,12.01,2124.89,104.76,283.63,178.87,12.09,48.16,22.13,28.17,50.89,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,109.15,17.47,1255.57,134.27,280.22,146.01,9.42,56.57,22.07,28.07,61.44,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,112.58,11.77,1981.77,121.43,301.97,180.54,11.75,44.31,22.12,28.17,59.3,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,104.71,14.54,1374.93,85.95,254.19,168.23,7.02,60.18,22.08,28.09,59.96,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,117.44,11.11,3142.7,143.18,484.09,340.91,11.65,44.58,22.15,28.2,63.17,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,92.95,14.54,1292.92,79.52,213.07,133.54,6.44,71.1,22.11,28.13,51.3,Kentsel,Gece,Haftaici,11,Sonbahar
2019,128.51,7.72,2127.55,130.75,339.44,208.69,9.36,65.75,22.13,28.17,73.27,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,103.25,7.31,2424.42,95.98,338.65,242.67,5.22,79.49,20.14,39.71,63.76,Kentsel,Gece,Haftaici,11,Sonbahar
2019,120.71,8.83,2085.04,128.65,375.36,246.7,10.69,59.36,19.93,41.87,69.18,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,112.67,7.47,2500.73,92.45,342.88,250.44,6.43,81.79,11.67,39.71,64.07,Kentsel,Gece,Haftaici,11,Sonbahar
2019,87.34,8.38,1667.78,99.46,274.98,175.52,10.48,71.5,20.1,39.71,63.61,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,88.11,8.76,2237.28,86.37,304.53,218.16,6.96,84.36,11.67,29.13,63.16,Kentsel,Gece,Haftaici,11,Sonbahar
2019,82.65,8.48,1330.15,95.5,214.9,119.4,13.0,59.88,20.46,38.65,42.97,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,74.01,6.26,1649.22,68.06,189.63,121.57,9.07,76.2,19.86,39.6,35.07,Kentsel,Gece,Haftaici,11,Sonbahar
2019,62.19,6.94,1537.97,86.8,207.6,120.79,15.14,54.68,20.99,34.81,33.38,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,86.55,7.34,1305.57,69.58,183.63,114.05,11.52,68.52,20.1,39.71,42.82,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,79.47,9.16,2028.63,89.65,247.37,157.72,16.53,52.61,19.93,41.87,35.17,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,81.31,6.23,1933.38,58.66,251.99,193.32,13.04,84.75,11.67,39.71,38.94,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,58.34,5.2,1120.5,79.33,181.24,101.91,14.35,82.38,11.67,41.38,28.03,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,64.69,7.66,998.27,74.29,142.62,68.32,13.81,67.69,11.27,35.49,28.24,Kentsel,Gece,Haftaici,11,Sonbahar
2019,64.82,9.99,706.86,72.02,106.26,34.24,18.54,34.34,21.17,35.88,25.61,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,83.8,13.38,850.39,76.01,139.18,63.17,12.89,48.74,24.0,37.83,32.94,Kentsel,Gece,Haftaici,11,Sonbahar
2019,83.23,10.54,1853.78,103.51,262.25,158.74,17.2,38.19,21.17,35.88,36.24,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,80.07,10.12,1006.26,77.84,165.02,87.18,12.33,57.34,22.01,34.77,31.16,Kentsel,Gece,Haftaici,11,Sonbahar
2019,79.76,10.23,1398.68,94.28,191.64,97.36,18.35,39.15,19.55,41.44,31.3,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,83.21,11.42,1085.27,77.47,172.33,94.85,12.88,57.6,19.93,41.87,31.44,Kentsel,Gece,Haftaici,11,Sonbahar
2019,84.78,11.14,1311.1,102.24,214.49,112.25,18.1,39.8,19.55,41.44,33.25,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,90.9,10.79,1240.77,85.48,206.34,120.86,12.66,55.49,21.37,41.87,36.86,Kentsel,Gece,Haftaici,11,Sonbahar
2019,70.63,9.76,1599.78,77.51,182.73,105.22,18.18,39.03,20.11,40.14,28.32,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,69.63,10.23,1011.07,70.84,154.52,83.67,12.33,54.88,12.62,29.16,30.31,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,43.23,10.19,1762.65,107.45,240.76,133.31,18.54,37.9,21.17,35.88,32.17,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,81.38,7.92,1305.74,76.64,194.24,117.61,12.97,59.32,18.6,36.45,28.7,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,70.0,9.96,1754.79,94.25,235.35,141.09,18.6,41.61,19.55,41.44,26.67,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,69.48,9.64,1347.82,78.57,214.46,135.89,13.13,59.84,20.85,43.29,29.7,Kentsel,Gece,Haftaici,11,Sonbahar
2019,67.76,9.74,2159.03,108.41,288.9,180.49,16.84,47.73,20.07,38.07,26.81,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,79.46,7.94,1249.63,69.23,181.02,111.79,12.65,68.4,20.1,35.56,24.4,Kentsel,Gece,Haftaici,11,Sonbahar
2019,64.5,7.26,1962.06,85.22,237.7,152.49,18.23,50.54,22.07,34.44,25.18,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,76.73,7.05,1755.17,69.18,208.88,139.7,14.19,73.1,20.79,39.71,24.87,Kentsel,Gece,Haftaici,11,Sonbahar
2019,52.92,7.56,2042.04,77.99,188.02,110.03,17.65,59.11,20.35,37.34,21.21,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,61.02,7.57,1419.25,69.27,151.23,81.96,13.93,62.05,20.99,34.81,29.97,Kentsel,Gece,Haftaici,11,Sonbahar
2019,48.27,6.23,1006.57,68.91,121.99,53.07,16.1,48.49,22.01,34.77,23.03,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,60.33,6.15,815.7,56.09,117.38,61.3,9.77,70.26,11.27,35.49,30.1,Kentsel,Gece,Haftaici,11,Sonbahar
2019,41.73,5.8,1054.08,64.18,167.76,103.58,12.73,61.49,20.38,34.44,26.77,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,41.25,5.17,644.88,43.03,93.23,50.2,6.37,77.97,10.75,30.61,19.54,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,25.28,4.31,604.23,52.38,92.42,40.03,8.59,63.91,9.81,32.82,7.4,Kentsel,Gunduz,Haftasonu,11,Sonbahar
2019,9.08,3.72,360.34,36.91,54.89,17.99,6.57,78.04,12.88,57.79,1.33,Kentsel,Gece,Haftasonu,11,Sonbahar
2019,22.59,8.22,616.56,43.62,55.8,12.17,9.46,89.36,11.67,37.27,9.67,Kentsel,Gunduz,Haftaici,11,Sonbahar
2019,47.68,6.12,341.11,36.68,51.07,9.4,12.18,78.93,13.23,41.38,25.96,Kentsel,Gece,Haftaici,11,Sonbahar
2019,63.84,12.36,1191.4,82.11,146.68,58.68,17.53,45.11,24.0,41.44,27.28,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,93.47,10.88,1587.55,74.76,193.23,118.47,12.67,65.18,34.35,39.71,45.2,Kentsel,Gece,Haftaici,10,Sonbahar
2019,64.98,18.05,1772.32,89.61,232.22,142.62,16.67,50.48,12.62,29.16,38.62,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,71.71,10.56,1561.1,71.72,205.04,133.31,12.45,66.75,20.79,39.71,38.85,Kentsel,Gece,Haftaici,10,Sonbahar
2019,51.07,15.44,1654.37,89.38,241.7,152.32,17.25,48.96,24.38,42.42,28.0,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,84.47,7.75,1308.63,65.76,191.54,125.79,13.47,68.98,20.1,39.71,47.35,Kentsel,Gece,Haftaici,10,Sonbahar
2019,55.59,9.82,1816.8,97.14,256.06,158.92,17.83,52.92,19.93,41.87,35.74,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,32.13,3.64,622.27,36.52,64.62,28.1,13.74,68.87,19.04,55.93,22.47,Kentsel,Gece,Haftaici,10,Sonbahar
2019,28.53,3.78,890.1,47.24,65.23,17.98,16.79,53.4,20.19,33.65,15.36,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,27.43,2.75,482.32,24.67,34.0,9.33,14.52,69.34,18.71,63.45,19.69,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,31.36,5.34,972.26,51.56,85.04,33.48,17.96,48.25,22.5,37.5,19.8,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,65.66,6.21,819.13,57.22,138.59,81.37,12.62,59.11,19.02,29.16,25.99,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,47.51,6.7,1605.15,82.9,225.61,142.71,21.16,30.88,26.99,30.23,14.33,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,48.82,5.46,716.15,63.35,114.8,51.45,13.79,59.28,20.38,34.44,20.86,Kentsel,Gece,Haftaici,10,Sonbahar
2019,37.16,5.87,1209.09,66.65,152.52,85.87,20.68,33.69,24.79,30.56,14.78,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,8.15,3.4,453.64,9.05,10.17,0.74,14.08,67.23,12.53,37.5,11.76,Kentsel,Gece,Haftaici,10,Sonbahar
2019,23.87,4.29,994.25,48.58,68.51,22.35,20.05,45.92,24.51,35.25,11.92,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,25.91,5.46,329.82,24.93,32.16,7.23,14.91,73.13,20.79,39.71,15.08,Kentsel,Gece,Haftaici,10,Sonbahar
2019,24.88,3.8,936.34,51.17,87.71,36.54,17.91,58.49,18.78,49.35,8.71,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,28.66,2.16,249.55,18.75,31.1,8.34,15.07,72.12,18.71,63.45,12.83,Kentsel,Gece,Haftaici,10,Sonbahar
2019,30.51,4.89,949.36,44.37,69.44,25.07,20.02,52.0,23.04,46.18,17.4,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,35.56,3.36,664.7,44.6,88.7,44.1,15.03,78.4,16.13,38.36,22.25,Kentsel,Gece,Haftaici,10,Sonbahar
2019,34.13,4.77,1046.81,38.38,39.59,4.44,21.71,52.04,23.38,42.35,19.81,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,74.71,6.56,1416.93,74.44,227.63,153.2,14.91,71.32,20.79,39.71,40.3,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,41.88,13.59,1388.65,69.41,165.04,95.64,20.98,50.66,26.09,39.68,27.67,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,27.67,2.26,721.7,60.48,118.69,58.22,16.06,85.83,11.67,44.28,16.78,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,38.17,3.87,1053.67,73.2,111.13,38.47,20.4,64.28,20.18,44.43,16.6,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,67.35,4.44,1653.79,78.59,259.42,180.83,16.12,82.67,11.67,28.08,25.67,Kentsel,Gece,Haftaici,10,Sonbahar
2019,60.84,4.65,1782.22,83.93,198.24,114.31,20.43,59.17,23.18,47.85,19.04,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,77.04,5.19,1245.93,71.01,182.14,111.13,17.46,60.48,20.06,35.56,23.7,Kentsel,Gece,Haftaici,10,Sonbahar
2019,61.41,5.28,1379.58,73.23,191.67,118.43,23.13,43.72,32.77,42.77,17.48,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,94.82,9.12,1075.05,71.15,162.64,91.49,19.03,39.5,19.55,41.44,19.14,Kentsel,Gece,Haftaici,10,Sonbahar
2019,65.33,8.67,1752.84,96.95,221.19,124.24,26.97,24.88,24.6,32.15,18.13,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,88.89,8.55,1155.59,82.83,212.89,130.07,16.66,46.03,21.19,37.83,21.55,Kentsel,Gece,Haftaici,10,Sonbahar
2019,49.47,7.95,1904.32,97.98,236.45,138.47,24.89,25.13,27.38,27.34,15.2,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,58.57,6.09,1021.99,68.09,159.99,91.9,14.59,42.44,24.0,35.93,18.03,Kentsel,Gece,Haftaici,10,Sonbahar
2019,32.31,5.53,1280.53,61.44,121.86,60.42,22.57,26.67,27.55,37.91,16.71,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,42.95,2.95,476.64,38.24,52.2,13.96,15.97,62.02,20.18,44.43,16.39,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,30.42,4.57,758.82,50.52,76.16,25.63,22.38,42.4,32.77,49.95,14.83,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,34.37,4.47,317.4,34.9,49.11,13.09,16.97,68.43,20.18,44.43,18.81,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,30.02,21.17,820.18,50.02,71.13,21.11,23.67,40.92,22.5,37.5,14.52,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,41.0,17.81,823.15,70.84,135.68,61.32,17.01,54.29,13.2,35.24,12.52,Kentsel,Gece,Haftaici,10,Sonbahar
2019,51.29,20.48,756.51,61.05,89.63,28.58,23.64,42.5,12.53,46.47,22.34,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,30.71,5.74,717.41,66.82,205.37,138.55,16.36,69.9,18.71,63.45,29.6,Kentsel,Gece,Haftaici,10,Sonbahar
2019,20.91,7.98,896.72,75.56,211.84,136.28,20.22,55.45,2286.22,44.25,6.59,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,15.22,6.45,489.78,57.36,84.0,26.65,14.96,74.89,14.62,37.5,7.64,Kentsel,Gece,Haftaici,10,Sonbahar
2019,36.04,16.84,3299.08,24.82,31.72,6.9,19.29,60.1,22.5,37.5,7.7,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,30.16,11.99,555.83,23.49,64.06,26.51,16.16,58.96,18.83,51.48,13.27,Kentsel,Gece,Haftaici,10,Sonbahar
2019,25.67,14.25,727.73,27.75,37.58,9.83,19.03,46.05,20.0,49.06,11.64,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,12.22,18.93,1366.92,36.3,44.14,7.84,11.63,74.29,15.5,37.5,12.39,Kentsel,Gece,Haftaici,10,Sonbahar
2019,12.93,11.75,959.75,46.91,53.46,6.55,14.88,68.13,22.5,37.5,8.84,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,54.98,11.0,959.75,23.55,37.41,13.86,16.44,73.26,22.5,37.5,17.98,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,64.89,7.56,204.46,28.46,54.68,26.22,21.6,55.27,16.04,38.11,17.75,Kentsel,Gunduz,Haftasonu,10,Sonbahar
2019,21.46,7.95,431.31,32.79,62.89,30.1,18.64,42.31,22.5,37.5,1.1,Kentsel,Gece,Haftasonu,10,Sonbahar
2019,14.61,10.58,959.75,34.82,72.58,37.77,26.67,27.16,22.5,37.5,4.21,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,34.74,10.44,3299.08,38.02,98.8,60.78,18.63,43.82,22.5,37.5,2.18,Kentsel,Gece,Haftaici,10,Sonbahar
2019,28.11,16.39,820.18,33.47,69.64,36.17,26.0,26.89,22.5,37.5,1.2,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,79.52,14.29,1874.92,42.4,89.75,47.35,19.37,43.61,19.55,41.44,0.55,Kentsel,Gece,Haftaici,10,Sonbahar
2019,46.48,10.03,959.75,39.45,73.46,34.0,27.21,26.27,22.5,37.5,2.61,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,21.41,8.52,431.31,28.93,45.58,13.6,19.56,45.76,21.19,37.83,0.89,Kentsel,Gece,Haftaici,10,Sonbahar
2019,16.21,13.09,959.75,38.23,75.8,37.57,26.01,26.32,22.5,37.5,2.82,Kentsel,Gunduz,Haftaici,10,Sonbahar
2019,33.16,11.17,892.64,41.27,88.55,47.28,18.36,47.84,22.5,37.5,1.36,Kentsel,Gece,Haftaici,10,Sonbahar
2019,21.01,8.83,431.31,38.18,75.03,36.86,25.82,30.19,24.01,32.52,1.01,Kentsel,Gunduz,Haftaici,9,Sonbahar
2019,51.13,4.71,1132.75,34.51,68.56,34.05,18.05,53.38,20.28,33.69,0.8,Kentsel,Gece,Haftaici,9,Sonbahar
2019,32.23,7.91,892.64,29.32,59.13,29.81,23.97,35.49,22.5,37.5,0.74,Kentsel,Gunduz,Haftasonu,9,Sonbahar
2019,35.25,5.35,3299.08,24.61,31.83,7.21,17.09,59.15,22.5,37.5,1.55,Kentsel,Gece,Haftasonu,9,Sonbahar
2019,13.46,4.99,400.74,18.11,21.98,3.88,22.3,43.07,32.77,37.5,1.49,Kentsel,Gunduz,Haftasonu,9,Sonbahar
2019,26.94,8.18,621.79,24.98,31.19,6.22,16.91,67.39,16.01,37.5,4.54,Kentsel,Gece,Haftasonu,9,Sonbahar
2019,30.38,3.75,820.18,15.91,19.08,3.17,23.81,46.08,22.5,37.5,18.66,Kentsel,Gunduz,Haftaici,9,Sonbahar
2019,69.72,6.62,204.46,32.93,71.9,38.97,19.49,55.33,16.04,37.5,25.74,Kentsel,Gece,Haftaici,9,Sonbahar
2019,31.42,6.95,305.53,28.86,59.41,30.55,24.29,40.27,22.04,32.78,10.52,Kentsel,Gunduz,Haftaici,9,Sonbahar
2019,57.2,1.35,417.21,33.51,70.12,36.61,18.92,72.0,22.5,37.5,22.21,Kentsel,Gece,Haftaici,9,Sonbahar
