Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;Gece/Gunduz;Haftasonu/Haftaici
18.01.2011 00:00;121,99;19,51;2705,3;56,74;178,73;121,89;1,26;72,26;70,73;Sanayi;Gece;Haftaici
17.01.2011 12:00;123,64;26,12;2760,9;56,32;171,11;115,19;4,2;65,13;78,68;Sanayi;Gunduz;Haftaici
17.01.2011 00:00;130,84;17,97;2955,15;54,58;145,35;90,79;0,7;76,32;88,35;Sanayi;Gece;Haftaici
16.01.2011 12:00;102,67;20,89;2191,16;56,08;126,44;70,3;3,21;65,59;71,67;Sanayi;Gunduz;Haftasonu 
16.01.2011 00:00;88,85;18,23;1855,38;40,75;86,83;46,08;1,34;77,73;59,42;Sanayi;Gece;Haftasonu 
15.01.2011 12:00;103,34;9,39;2124,51;59,31;149,88;90,63;2,5;73,27;62,87;Sanayi;Gunduz;Haftasonu 
15.01.2011 00:00;66,63;4,62;1188,62;38,72;77,47;38,78;0,43;83,08;40,69;Sanayi;Gece;Haftasonu 
14.01.2011 12:00;104,4;9,42;1948,64;65,62;153,37;87,9;0,91;77,13;71,35;Sanayi;Gunduz;Haftaici
14.01.2011 00:00;88,37;4,75;1758,86;48,5;106,37;57,83;-2,43;90,16;65,97;Sanayi;Gece;Haftaici
13.01.2011 12:00;125,89;9,79;2396,05;57,17;152,71;95,66;0,35;81,12;96,72;Sanayi;Gunduz;Haftaici
13.01.2011 00:00;94,48;5,1;1597,47;47,7;93,08;45,14;-0,77;83,42;57,56;Sanayi;Gece;Haftaici
11.01.2011 12:00;86;9,27;1993,6;63,93;147,13;83,3;1,91;67,66;48,36;Sanayi;Gunduz;Haftaici
11.01.2011 00:00;83,08;5,5;1603,79;54,34;111,2;56,83;1,35;80,09;45,74;Sanayi;Gece;Haftaici
10.01.2011 12:00;103,18;12,95;1979,17;66,88;175;108,28;2,13;77,3;49,97;Sanayi;Gunduz;Haftaici
10.01.2011 00:00;65,59;3,88;1496,09;52,88;113,56;60,75;-0,66;82,61;35,89;Sanayi;Gece;Haftaici
9.01.2011 12:00;90,32;14;1692,66;61,39;142,75;81,47;0,22;67,88;45,13;Sanayi;Gunduz;Haftasonu 
9.01.2011 00:00;105,53;6,8;2341,27;49,76;123,36;73,68;-3,9;78,64;75,57;Sanayi;Gece;Haftasonu 
8.01.2011 12:00;139,53;10,02;2543,42;73,03;192,99;119,76;0,48;56,92;76,86;Sanayi;Gunduz;Haftasonu 
8.01.2011 00:00;73,57;7,41;1762,57;57,28;135,7;78,34;-2,59;67,77;47,79;Sanayi;Gece;Haftasonu 
7.01.2011 12:00;81,48;6,66;1930,98;56,1;140,88;84,99;1,09;67,17;45,37;Sanayi;Gunduz;Haftaici
6.01.2011 12:00;90,69;8,1;2603,99;59,73;178,17;118,49;1,62;81,37;67,29;Sanayi;Gunduz;Haftaici
6.01.2011 00:00;65,33;6,21;1768,24;43,65;111,39;67,69;0,73;80,78;38,35;Sanayi;Gece;Haftaici
5.01.2011 12:00;86,09;7,74;2362,56;61,19;176,72;115,52;1,57;78,27;50,68;Sanayi;Gunduz;Haftaici
4.01.2011 12:00;104,69;6,39;2265,41;58,27;160,13;101,59;3,85;76,29;48,1;Sanayi;Gunduz;Haftaici
4.01.2011 00:00;35,82;5,6;1734,76;55,79;135,65;79,82;4,32;87,45;22,68;Sanayi;Gece;Haftaici
29.12.2010 12:00;159,99;25,4;3040,62;81,91;239,73;157,82;7,59;61,11;91,19;Sanayi;Gunduz;Haftaici
29.12.2010 00:00;171,09;19,93;4066,99;68,86;234,69;165,63;4,62;67,78;108,87;Sanayi;Gece;Haftaici
28.12.2010 12:00;193,96;30,66;4385,52;83,18;306,46;223,45;9,61;52,88;118,71;Sanayi;Gunduz;Haftaici
28.12.2010 00:00;113,05;24,8;3122,12;50,91;151,24;100,2;5,96;69,72;70,09;Sanayi;Gece;Haftaici
27.12.2010 12:00;318,84;15,38;5375,83;82,87;327,73;244,91;9,26;59,46;193,89;Sanayi;Gunduz;Haftaici
29.09.2010 12:00;157,75;11,31;1368,97;52,03;175,73;123,86;22,49;36,12;102,84;Sanayi;Gunduz;Haftaici
15.09.2010 12:00;91,81;11,67;1879,87;40,36;114,76;74,7;21,64;32,31;38,9;Sanayi;Gunduz;Haftaici
15.09.2010 00:00;56,35;2,82;662,4;23,92;58,11;34,35;14,7;57,44;33,32;Sanayi;Gece;Haftaici
14.09.2010 12:00;51,56;9,02;1025,7;33,31;78,33;45,57;20,14;36,76;33,89;Sanayi;Gunduz;Haftaici
14.09.2010 00:00;43,74;11,95;712,86;21,5;50,58;29,28;13,95;60,48;29,96;Sanayi;Gece;Haftaici
13.09.2010 12:00;35,36;7,85;1180,19;27,84;64,34;37,03;19,34;46,94;26,46;Sanayi;Gunduz;Haftaici
13.09.2010 00:00;42,08;3,51;760,07;18,3;44,96;27,01;16,79;65,52;25,44;Sanayi;Gece;Haftaici
12.09.2010 00:00;35,13;3,19;720,73;20,89;43,61;22,73;19,54;40,3;24,9;Sanayi;Gece;Haftasonu 
11.09.2010 00:00;36,97;1,78;507,26;15,95;37,38;21,55;17,63;54,42;28,51;Sanayi;Gece;Haftasonu 
9.09.2010 00:00;45,16;6,82;387,57;18,9;42,22;23,35;17,67;52,01;29,46;Sanayi;Gece;Haftaici
8.09.2010 12:00;40,52;5,38;761,58;34,59;72,39;37,99;23,71;35,54;27,33;Sanayi;Gunduz;Haftaici
8.09.2010 00:00;39,49;1,42;739,02;22,86;55,82;32,96;16,18;58,89;32,78;Sanayi;Gece;Haftaici
7.09.2010 12:00;55,02;5,52;967,08;29,45;68,12;38,9;21,42;45,87;36,03;Sanayi;Gunduz;Haftaici
7.09.2010 00:00;52,39;2,82;602,76;18,58;45,62;27,26;18,21;59,21;33,64;Sanayi;Gece;Haftaici
6.09.2010 12:00;59,2;4,58;800,52;28,71;66,44;38,02;25,88;32,52;34,48;Sanayi;Gunduz;Haftaici
6.09.2010 00:00;52,36;4,34;813,88;20,59;53,12;32,83;19,37;55,32;34,05;Sanayi;Gece;Haftaici
5.09.2010 12:00;68,97;9,92;664,8;33,66;67,61;34,07;26,59;29,09;34,11;Sanayi;Gunduz;Haftasonu 
5.09.2010 00:00;82,69;16,49;514,74;27,05;54,89;28,1;17,86;42,35;32,31;Sanayi;Gece;Haftasonu 
4.09.2010 12:00;70,6;8,79;1480,16;38,92;84,63;45,76;24,04;27,27;38,03;Sanayi;Gunduz;Haftasonu 
4.09.2010 00:00;45,39;4,48;674,15;18,81;47,2;28,49;16,31;60,89;31,49;Sanayi;Gece;Haftasonu 
3.09.2010 12:00;73,72;4,51;757,1;31,12;68,41;37,57;22,76;27,9;31,27;Sanayi;Gunduz;Haftaici
2.09.2010 12:00;46,54;12,86;874,82;34,58;84,09;49,98;19,29;28,2;28,05;Sanayi;Gunduz;Haftaici
1.09.2010 12:00;91,27;6,55;994,42;26,02;59,19;33,47;23,75;45,27;45,1;Sanayi;Gunduz;Haftaici
1.09.2010 00:00;88,38;6,55;889,49;32,84;68,33;35,87;22,78;44;45,04;Sanayi;Gece;Haftaici
31.08.2010 12:00;108,91;10,1;1102,14;41,48;93,4;51,94;30,63;21,43;50,27;Sanayi;Gunduz;Haftaici
31.08.2010 00:00;148,73;24,73;1097,81;31,56;67,1;35,72;22,44;43,32;67,19;Sanayi;Gece;Haftaici
30.08.2010 12:00;80,69;9,68;1483,28;38,19;88,52;50,33;29,62;23,91;41,63;Sanayi;Gunduz;Haftaici
30.08.2010 00:00;84,61;8,11;784,18;33,64;69,25;35,72;23,01;37,08;43,15;Sanayi;Gece;Haftaici
29.08.2010 12:00;74,43;8,83;898,48;30,32;75,06;44,71;30,24;18,05;36,62;Sanayi;Gunduz;Haftasonu 
29.08.2010 00:00;139,3;13,47;717,4;27,53;68,08;40,68;20,97;34,77;41,72;Sanayi;Gece;Haftasonu 
28.08.2010 12:00;86,69;10,04;1355,93;37,46;91,16;53,61;27,93;23,32;43,52;Sanayi;Gunduz;Haftasonu 
28.08.2010 00:00;107,63;13,53;534,89;23,51;49,27;26,07;20,14;44,48;45,41;Sanayi;Gece;Haftasonu 
27.08.2010 12:00;63,33;1,75;999,24;41,51;93,78;52,69;26,14;23,11;39,55;Sanayi;Gunduz;Haftaici
27.08.2010 00:00;59,34;5,28;857,73;45,19;98,39;53,52;19,18;49;30,64;Sanayi;Gece;Haftaici
26.08.2010 12:00;64,69;6,75;989,93;60,55;149,78;91,77;25,79;25,52;35,61;Sanayi;Gunduz;Haftaici
26.08.2010 00:00;54,37;5,18;716,24;46,23;103,86;57,96;20,16;40,07;30,62;Sanayi;Gece;Haftaici
25.08.2010 12:00;70,04;8,55;1086,96;81,3;160,39;80,47;28,16;20,02;30,54;Sanayi;Gunduz;Haftaici
25.08.2010 00:00;86,86;23,11;939,33;53,45;97,91;44,46;20,23;42,33;42,65;Sanayi;Gece;Haftaici
24.08.2010 12:00;97,09;9,67;1463,3;93,45;194,26;101,3;27,05;22,77;48,39;Sanayi;Gunduz;Haftaici
24.08.2010 00:00;77,16;9,71;691,23;47,47;95,66;48,38;18,23;45,75;39,23;Sanayi;Gece;Haftaici
23.08.2010 12:00;64,8;6,23;869,4;61,98;135,99;74,28;24,21;19,76;36,24;Sanayi;Gunduz;Haftaici
23.08.2010 00:00;47;3,79;715,4;40,74;92,6;52,11;16,89;50,93;35,24;Sanayi;Gece;Haftaici
22.08.2010 12:00;38,53;2,99;817,94;40,1;81,11;42,08;22,8;33,32;30,78;Sanayi;Gunduz;Haftasonu 
22.08.2010 00:00;39,58;2,36;632,18;31,29;65,85;34,94;17,86;55,15;36,05;Sanayi;Gece;Haftasonu 
21.08.2010 12:00;64,03;5,74;931,61;50,6;116,75;67,44;25,02;28,47;37,39;Sanayi;Gunduz;Haftasonu 
21.08.2010 00:00;48,39;2,31;279,07;38,07;81,17;43,82;19,94;51,52;34,22;Sanayi;Gece;Haftasonu 
20.08.2010 12:00;74,2;8,97;842,74;69,86;133,82;65,05;28,47;28,5;49,57;Sanayi;Gunduz;Haftaici
20.08.2010 00:00;92,92;3,06;1048,29;42,84;76,79;33,88;22,66;51,42;44,57;Sanayi;Gece;Haftaici
19.08.2010 12:00;109,22;3,12;1990,62;82,84;156,32;74,19;29,52;24,49;49,29;Sanayi;Gunduz;Haftaici
3.08.2010 00:00;134,7;8,09;1298,66;44,54;80,23;36;22,65;56,97;77,38;Sanayi;Gece;Haftaici
25.07.2010 12:00;95,49;13,79;1246,72;61,6;171,62;112,04;27,4;26,99;43,53;Sanayi;Gunduz;Haftasonu 
24.07.2010 12:00;48,11;18,05;1188,09;57,4;137,92;81,53;25,63;28,82;36,52;Sanayi;Gunduz;Haftasonu 
19.07.2010 00:00;49,06;2,28;763,14;43,82;95,02;51,51;21,71;48,59;34,92;Sanayi;Gece;Haftaici
18.07.2010 12:00;38,63;9,64;715,02;46,94;96,82;50,6;26,58;32,06;23,3;Sanayi;Gunduz;Haftasonu 
18.07.2010 00:00;43,8;0,78;622,24;43,14;77,13;34,12;18,65;48,77;32,15;Sanayi;Gece;Haftasonu 
17.07.2010 12:00;44,07;5,23;826,19;58,06;131,2;74,52;24,68;30,2;28,4;Sanayi;Gunduz;Haftasonu 
17.07.2010 00:00;40,6;4,44;630,55;46,09;96,47;50,79;19;48,99;32,82;Sanayi;Gece;Haftasonu 
16.07.2010 12:00;54,19;0,92;1068,24;61,11;147,16;87,66;22,78;44,36;29,48;Sanayi;Gunduz;Haftaici
16.07.2010 00:00;38,43;2,89;685,12;46,27;94,75;49,26;19,28;56,95;28,5;Sanayi;Gece;Haftaici
15.07.2010 12:00;47,34;3,09;1088,57;64,48;135,51;71,52;24,77;37,54;30,9;Sanayi;Gunduz;Haftaici
12.07.2010 00:00;68,85;3,91;838,21;49,8;103,01;53,92;22,41;60,55;35,6;Sanayi;Gece;Haftaici
11.07.2010 12:00;81,27;11,75;902,35;70,26;126,1;56;28,17;35,34;28,41;Sanayi;Gunduz;Haftasonu 
11.07.2010 00:00;50,93;4,07;631,64;43,18;74,58;31,8;20,37;64,45;29,34;Sanayi;Gece;Haftasonu 
10.07.2010 12:00;61,5;18,16;1085,01;75,68;143,46;68,13;25,91;39,33;32,72;Sanayi;Gunduz;Haftasonu 
9.07.2010 12:00;65,43;14,86;990,55;76,09;142,15;66,24;24,3;50,19;31,42;Sanayi;Gunduz;Haftaici
9.07.2010 00:00;55,77;2,7;535,18;50,75;95,9;46,26;18,16;74,76;34,7;Sanayi;Gece;Haftaici
8.07.2010 12:00;52,54;2,57;1255,68;81,25;166,02;85,23;22,64;60,6;34,26;Sanayi;Gunduz;Haftaici
8.07.2010 00:00;49,72;3,46;684,07;39,32;87,61;49,44;21,03;58,86;34,48;Sanayi;Gece;Haftaici
7.07.2010 12:00;50,97;11,98;925,17;85,39;159,36;74,42;27,13;24,6;31,14;Sanayi;Gunduz;Haftaici
7.07.2010 00:00;48,3;3,67;482,61;48,72;94,27;46,58;19,88;53,34;32,2;Sanayi;Gece;Haftaici
6.07.2010 12:00;60,16;8,44;934,05;77;140,93;64,04;27,93;36,19;32,07;Sanayi;Gunduz;Haftaici
6.07.2010 00:00;48,84;2,76;574,72;45,92;90,24;45,27;20,61;61,56;32;Sanayi;Gece;Haftaici
5.07.2010 12:00;58,84;6,31;901,57;71,16;137,12;66,45;26,25;38,08;25,49;Sanayi;Gunduz;Haftaici
5.07.2010 00:00;45,44;1,43;746,5;53,82;91,62;38,37;18,29;74,07;29,44;Sanayi;Gece;Haftaici
4.07.2010 12:00;53,66;2,86;839;57,63;100,67;44,29;24,55;46,98;25,24;Sanayi;Gunduz;Haftasonu 
4.07.2010 00:00;43,25;2,98;529,99;34,44;68,92;34,83;20,29;59,06;27,8;Sanayi;Gece;Haftasonu 
3.07.2010 12:00;43;5,25;752,8;64,57;131,44;67,47;25,91;33,78;36,26;Sanayi;Gunduz;Haftasonu 
3.07.2010 00:00;49,72;3,44;579,25;58,01;101,29;43,51;17,99;59,44;41,15;Sanayi;Gece;Haftasonu 
2.07.2010 12:00;40,56;4,58;1008,55;62,21;114,21;52;23,23;41,3;23,7;Sanayi;Gunduz;Haftaici
2.07.2010 00:00;58,41;5,07;739,41;63,62;117,91;54,59;17,9;60,05;43,08;Sanayi;Gece;Haftaici
1.07.2010 12:00;55,98;23,43;1081,91;77,93;153,95;77,72;23,6;35,6;35,36;Sanayi;Gunduz;Haftaici
29.06.2010 12:00;57,94;12,74;946,83;73,86;151,5;78,95;21,83;37,15;29,07;Sanayi;Gunduz;Haftaici
29.06.2010 00:00;58,5;7,15;803,85;54,22;106;52,03;14,69;76,1;36,14;Sanayi;Gece;Haftaici
28.06.2010 12:00;41,92;3,98;1171,55;70,17;127,3;57,48;16,53;69,59;26,92;Sanayi;Gunduz;Haftaici
24.06.2010 12:00;34,46;25,81;1006,95;89,87;204,03;117,31;17,53;54,4;24,58;Sanayi;Gunduz;Haftaici
15.06.2010 00:00;65,92;9,1;920,16;42,11;81,16;39,6;20,53;51,47;31,06;Sanayi;Gece;Haftaici
4.06.2010 00:00;88,59;5,67;595,19;36,55;82,33;47,73;20,45;54,39;40,04;Sanayi;Gece;Haftaici
1.06.2010 00:00;55,56;15,67;708,84;36,04;84,58;51,13;18,74;62,33;26,35;Sanayi;Gece;Haftaici
13.05.2010 00:00;87,73;41,31;869,49;44,48;141,27;97,36;16,62;44,62;42,02;Sanayi;Gece;Haftaici
9.05.2010 12:00;85,06;9,58;1341,83;43,54;167,33;127,68;19,28;52,79;39,9;Sanayi;Gunduz;Haftasonu 
9.05.2010 00:00;78,09;62,39;740,14;64,34;135,98;72,64;16,33;43,54;41,48;Sanayi;Gece;Haftasonu 
2.05.2010 00:00;61,27;32,52;796,87;48,78;99,8;52,3;11,54;43,09;39,57;Sanayi;Gece;Haftasonu 
30.04.2010 12:00;40,81;9,89;855,98;52,61;141,7;94,08;17,42;18;17,27;Sanayi;Gunduz;Haftaici
30.04.2010 00:00;46,44;7,57;818,1;40,72;121,5;85,11;11,19;48,19;16,65;Sanayi;Gece;Haftaici
26.04.2010 12:00;38,41;8,76;762,94;62,34;154,54;95,31;18,8;24,32;17,61;Sanayi;Gunduz;Haftaici
26.04.2010 00:00;33,74;9,87;868,99;47,91;138,35;94,89;14,6;39,61;22,07;Sanayi;Gece;Haftaici
25.04.2010 12:00;48,76;10,33;871,17;73,3;146,05;75,07;20,11;31,5;27;Sanayi;Gunduz;Haftasonu 
25.04.2010 00:00;97,87;37,69;996,04;57,88;132,61;74,97;13,35;51,81;47,11;Sanayi;Gece;Haftasonu 
14.04.2010 12:00;64,79;15,78;1191,65;80,26;166,35;85,99;14;49,99;30,41;Sanayi;Gunduz;Haftaici
13.04.2010 12:00;66,52;18,24;1453,09;79,04;201,12;122,2;13,19;34,61;33,19;Sanayi;Gunduz;Haftaici
13.04.2010 00:00;78,91;10,68;1742,4;58,87;177,27;120,01;4,7;59,2;48,12;Sanayi;Gece;Haftaici
12.04.2010 12:00;41,88;17,3;1332,29;61,94;198,98;137,15;9,28;44,23;35,65;Sanayi;Gunduz;Haftaici
12.04.2010 00:00;35,45;8,75;981,14;39,25;141,93;103,69;7,68;62,48;22,27;Sanayi;Gece;Haftaici
11.04.2010 12:00;48,97;17,78;1166,4;59,95;150,33;90,68;12,02;39,42;26,98;Sanayi;Gunduz;Haftasonu 
11.04.2010 00:00;79,57;10,01;1459,82;43,41;134,51;92,29;5,54;58,87;54,9;Sanayi;Gece;Haftasonu 
10.04.2010 12:00;52,44;12,97;1455,55;61,34;196,61;135,56;10,03;36,68;32,6;Sanayi;Gunduz;Haftasonu 
10.04.2010 00:00;48,39;8,74;980,51;49,41;130,97;82,33;5,87;54,97;29,22;Sanayi;Gece;Haftasonu 
9.04.2010 12:00;35,26;10,53;1284,89;55,14;174,86;120,16;9,41;43,07;19,65;Sanayi;Gunduz;Haftaici
9.04.2010 00:00;41,43;5,42;1075,18;54,25;148,61;95,3;4,97;68,83;21,52;Sanayi;Gece;Haftaici
8.04.2010 12:00;54,72;5,7;1481,2;66,73;199,17;132,71;8,05;69,74;25,81;Sanayi;Gunduz;Haftaici
8.04.2010 00:00;25,52;3,11;1179,39;42,08;133,35;91,72;5,63;80,3;13,56;Sanayi;Gece;Haftaici
7.04.2010 12:00;41,07;9,89;1410,18;57,69;174,9;117,3;7,61;71,67;21,16;Sanayi;Gunduz;Haftaici
7.04.2010 00:00;37,84;4,99;734,6;49,47;108,65;59,53;8;72,98;18,35;Sanayi;Gece;Haftaici
6.04.2010 12:00;65,36;13,45;803,24;70,69;131,2;61,16;17,58;35,85;24,42;Sanayi;Gunduz;Haftaici
2.04.2010 12:00;58,33;16,69;1036,87;71,01;149,46;83,47;16,28;34,01;25,16;Sanayi;Gunduz;Haftaici
2.04.2010 00:00;115,94;15,58;1659,16;48,76;156,37;113,59;10,82;62,4;59,84;Sanayi;Gece;Haftaici
1.04.2010 12:00;77,65;18,81;2164,22;65,57;217,93;158,03;16,45;39,71;35,48;Sanayi;Gunduz;Haftaici
31.03.2010 12:00;94,23;14,75;1902;56,26;219,7;171,34;12,6;49,69;48,04;Sanayi;Gunduz;Haftaici
31.03.2010 00:00;77,68;7,85;1551,7;52,1;149,81;102,49;6,63;74,73;48,9;Sanayi;Gece;Haftaici
30.03.2010 12:00;49,96;11,36;1481,72;59,15;186,22;132,89;8,4;67,21;24,92;Sanayi;Gunduz;Haftaici
30.03.2010 00:00;33,56;6,28;1129,67;35,35;102,12;71,79;4,7;78,97;13,27;Sanayi;Gece;Haftaici
29.03.2010 12:00;34,93;13,27;1579,92;51;138,3;92,81;7,6;69,28;20,39;Sanayi;Gunduz;Haftaici
29.03.2010 00:00;24,83;8,26;746,07;38,54;79,66;46,65;7,59;70,48;13,57;Sanayi;Gece;Haftaici
28.03.2010 12:00;82,18;15,55;594,78;45,27;80,98;41,15;18,2;33,59;32,08;Sanayi;Gunduz;Haftasonu 
28.03.2010 00:00;112,27;24,07;1492,4;47,46;138,64;96,49;10,16;53,96;63,08;Sanayi;Gece;Haftasonu 
27.03.2010 12:00;96,42;27,3;1963,9;72,64;224,67;158,18;16,37;30,42;44,02;Sanayi;Gunduz;Haftasonu 
27.03.2010 00:00;58,97;19,66;1218,4;57,76;128;75,37;9,63;42,35;40,06;Sanayi;Gece;Haftasonu 
26.03.2010 12:00;67,73;21,67;1360,75;57,35;203,22;151,75;15,04;29,89;37,05;Sanayi;Gunduz;Haftaici
26.03.2010 00:00;44,08;18,54;1202,69;48,02;146,58;104,87;10,54;30,58;27,12;Sanayi;Gece;Haftaici
12.03.2010 00:00;168,18;13,54;1961,75;90,74;340,71;255,89;11,32;69,54;59,54;Sanayi;Gece;Haftaici
11.03.2010 12:00;207,49;30,81;4052,88;109,79;436,2;332,13;14,91;56,07;56,6;Sanayi;Gunduz;Haftaici
11.03.2010 00:00;59,86;11,73;1397,59;82,38;222,96;144,92;9,2;67,65;19,88;Sanayi;Gece;Haftaici
10.03.2010 12:00;98,67;21,57;1972,82;121,81;257,49;140,81;11,74;58,86;32,62;Sanayi;Gunduz;Haftaici
10.03.2010 00:00;57,77;9,63;1080,16;66,18;134,42;73,28;6,84;74,3;20,59;Sanayi;Gece;Haftaici
9.03.2010 12:00;140,61;18,17;1601,97;97,94;241,28;148,45;12,92;64,52;49,94;Sanayi;Gunduz;Haftaici
9.03.2010 00:00;242,3;16,05;3710,22;91,37;460,28;373,97;11,47;62,25;61,68;Sanayi;Gece;Haftaici
8.03.2010 12:00;146,33;6,95;2705,73;93,11;320,67;232,78;8,97;72,48;47,78;Sanayi;Gunduz;Haftaici
8.03.2010 00:00;60,78;4,42;1629,86;78,34;184,37;111,11;4,83;82,03;40,92;Sanayi;Gece;Haftaici
7.03.2010 12:00;55,82;15,16;1587,04;112,88;242,91;135,2;7,72;44,33;20,57;Sanayi;Gunduz;Haftasonu 
7.03.2010 00:00;25,72;10,13;845,96;48,81;73,58;29,8;3,07;67,32;9,36;Sanayi;Gece;Haftasonu 
6.03.2010 12:00;31,92;3,83;1430,44;97,4;213,63;121,43;8,07;80,66;14,47;Sanayi;Gunduz;Haftasonu 
6.03.2010 00:00;27,54;7,2;1080,13;66,99;116,04;53,89;9,09;76,33;9,3;Sanayi;Gece;Haftasonu 
5.03.2010 12:00;70,99;9,52;1812,52;110,98;253,94;147,95;10,15;71,94;27,2;Sanayi;Gunduz;Haftaici
5.03.2010 00:00;93,04;11,41;1778,53;87,13;199,58;117,77;8,17;55,66;42,88;Sanayi;Gece;Haftaici
4.03.2010 12:00;96,55;20,42;1899,11;110,34;249,27;144,61;8,57;33,85;43,62;Sanayi;Gunduz;Haftaici
4.03.2010 00:00;77,69;9,64;1732,79;107,73;216,59;113,84;2,53;61,96;50,68;Sanayi;Gece;Haftaici
3.03.2010 12:00;54,04;7,29;1115,06;105,26;198,64;98,98;6,12;46,74;18,3;Sanayi;Gunduz;Haftaici
3.03.2010 00:00;38,17;6,24;784,87;57,03;105,92;53,73;6,91;73,25;8,06;Sanayi;Gece;Haftaici
25.02.2010 00:00;70,55;5,07;1746,91;30,07;98,85;76,73;6,82;82,34;56;Sanayi;Gece;Haftaici
24.02.2010 00:00;49,01;8,76;1148,4;30,65;113,28;91,67;6,9;72,25;18,16;Sanayi;Gece;Haftaici
23.02.2010 12:00;85,64;16,01;1649,66;38,91;173,66;143,5;8,84;48,25;31,84;Sanayi;Gunduz;Haftaici
23.02.2010 00:00;72,99;9,04;1408,07;36,47;120,57;94,35;4,63;63,09;39,49;Sanayi;Gece;Haftaici
22.02.2010 12:00;91,59;9,96;1963,28;39,5;142,79;110,17;5,62;53,37;37,66;Sanayi;Gunduz;Haftaici
22.02.2010 00:00;46,4;4,58;1121,57;25,33;88,89;70,79;4,21;71,01;11,34;Sanayi;Gece;Haftaici
21.02.2010 12:00;40,2;5,9;1242,39;34,77;97,22;69,88;8,14;72,9;22,04;Sanayi;Gunduz;Haftasonu 
21.02.2010 00:00;109;16,93;713,46;25,21;64,3;46,2;12,52;59,79;43,2;Sanayi;Gece;Haftasonu 
19.02.2010 12:00;63,08;18,37;2275,57;27,77;163,48;145,11;11,46;61,03;43,02;Sanayi;Gunduz;Haftaici
19.02.2010 00:00;30,87;8,41;900,82;34,62;132,86;108,58;8,91;78,96;26,65;Sanayi;Gece;Haftaici
17.02.2010 00:00;94,08;14,25;2168,82;28,31;125,69;106,51;5,53;61,48;45,73;Sanayi;Gece;Haftaici
16.02.2010 12:00;77,35;14,7;2061,27;39,42;158,68;126,25;9,84;38,59;37,65;Sanayi;Gunduz;Haftaici
16.02.2010 00:00;69,36;9,01;1251,86;30,65;76,43;52,36;7,41;60,27;17,92;Sanayi;Gece;Haftaici
15.02.2010 12:00;105,13;15,84;1470,36;29,43;126,71;106,05;14,5;43,53;41,05;Sanayi;Gunduz;Haftaici
15.02.2010 00:00;106,53;16,07;832,69;29,01;71,06;48,46;13,99;34,79;40,08;Sanayi;Gece;Haftaici
14.02.2010 12:00;97,47;21,52;1343,25;32,43;126,63;105,67;14,84;41,42;34,65;Sanayi;Gunduz;Haftasonu 
14.02.2010 00:00;99,46;14,36;1067,82;29,26;86,86;65,53;9,87;60,85;39,83;Sanayi;Gece;Haftasonu 
13.02.2010 12:00;102,02;19,42;842,97;37,08;82,06;51,72;12,45;50,58;32,77;Sanayi;Gunduz;Haftasonu 
12.02.2010 00:00;53,64;12,02;1481,55;26,93;117,08;102,22;7,7;74,93;18,68;Sanayi;Gece;Haftaici
11.02.2010 12:00;73,67;16,86;1106,43;34,37;131,99;111,58;11,19;54,64;24,28;Sanayi;Gunduz;Haftaici
11.02.2010 00:00;30,18;9,96;1106,8;33,67;94,92;68,78;9,03;66,5;13,22;Sanayi;Gece;Haftaici
10.02.2010 12:00;69,4;19,89;1254,54;39,81;113,29;80,46;9,2;64,76;25,71;Sanayi;Gunduz;Haftaici
8.02.2010 12:00;33,34;15,16;899,74;38,81;80,6;48,17;5,42;68,49;17,51;Sanayi;Gunduz;Haftaici
8.02.2010 00:00;28,33;18,54;780,11;34,54;65,09;36,73;5,49;57,67;12,04;Sanayi;Gece;Haftaici
7.02.2010 12:00;46,44;26,51;963,38;41,98;85,18;49,69;5,14;63,15;24,02;Sanayi;Gunduz;Haftasonu 
7.02.2010 00:00;75,66;17,08;1667,6;36,83;110,64;81,87;-0,17;66,31;39,99;Sanayi;Gece;Haftasonu 
6.02.2010 12:00;91,98;14,52;1599,2;39,88;149,91;118,66;1,65;54,01;40,03;Sanayi;Gunduz;Haftasonu 
6.02.2010 00:00;71,75;10,61;2069,2;32,49;137,57;114,16;-3,12;69,45;43,51;Sanayi;Gece;Haftasonu 
5.02.2010 00:00;48,64;8,1;976,87;32,95;112,57;87,43;-2,89;75,96;24,62;Sanayi;Gece;Haftaici
4.02.2010 12:00;72,7;14,18;1601,12;30,36;161,84;140,88;-1,92;64,48;26,31;Sanayi;Gunduz;Haftaici
4.02.2010 00:00;25,79;17,87;996,95;26,26;90,09;71,39;-3,95;71,44;18,6;Sanayi;Gece;Haftaici
3.02.2010 12:00;40,44;14,2;1111,2;29,48;146,12;124,66;-2,12;76,31;12,39;Sanayi;Gunduz;Haftaici
26.01.2010 12:00;76,69;15,46;1640,51;72,35;215,97;143,82;-4,6;45,79;43,04;Sanayi;Gunduz;Haftaici
26.01.2010 00:00;59,94;9,39;1319,5;59,63;144,03;84,78;-7,79;54,12;36,09;Sanayi;Gece;Haftaici
25.01.2010 12:00;66,63;10,41;1271,05;72,8;185,78;112,52;-4,38;44,62;33,83;Sanayi;Gunduz;Haftaici
25.01.2010 00:00;45,31;9,42;897,65;55,61;142,62;86,94;-3,34;53,31;18,11;Sanayi;Gece;Haftaici
