;Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;GeceGunduz;HaftasonuHaftaici;Ay;Mevsim
10456;1.09.2012;109.55;4.94;1329.74;100.47;146.51;46.04;23.07;23.14;17.31;1;1;0;8;2
10457;1.09.2012;106.1;4.58;1089.28;72.18;118.62;46.44;17.02;34.72;23.41;1;0;0;8;2
10458;31.08.2012;98.13;6.61;1205.28;114.85;175.31;60.47;23.2;21.48;17.96;1;1;1;7;3
10459;31.08.2012;112.18;6.94;1167.83;75.3;132.29;56.99;16.29;32.7;19.49;1;0;1;7;3
10460;30.08.2012;86.35;6.09;1219.24;108.03;161.42;53.39;22.59;19.45;20.79;1;1;1;7;3
10461;30.08.2012;92.83;6.31;851.2;86.49;122.45;35.96;14.9;25.1;16.91;1;0;1;7;3
10462;29.08.2012;111.65;7.2;1347.13;111.89;175.4;63.51;20.5;21.26;13.95;1;1;1;7;3
10463;29.08.2012;69.25;6.37;1084.33;73.91;107.92;34.01;16.84;33.27;8.6;1;0;1;7;3
10464;28.08.2012;140.59;7.41;1273.27;116.26;151.95;35.69;21.43;28.4;25.53;1;1;1;7;3
10465;28.08.2012;164.91;5.11;667.95;91.45;123.54;32.09;20.83;33.3;43.3;1;0;1;7;3
10466;27.08.2012;198.81;12.75;1108.73;168.21;246.43;78.22;29.07;18.77;30.85;1;1;1;7;3
10467;27.08.2012;280.59;37.18;1103.76;112.41;242.99;130.58;20.98;24.08;38.57;1;0;1;7;3
10468;26.08.2012;151.45;14.96;1427.54;142.14;255.02;112.87;28.15;18.61;20.73;1;1;0;7;3
10469;26.08.2012;186.32;10.77;637.24;76;111.18;35.18;20.44;29.25;22.49;1;0;0;7;3
10470;25.08.2012;97.47;6.08;1183.26;115.83;188.2;72.38;27.26;19.27;26.61;1;1;0;7;3
10471;25.08.2012;124.86;12.86;659.01;78.92;116.2;37.28;19.07;24.59;20.07;1;0;0;7;3
10472;24.08.2012;94;5.43;1132.67;122.45;202.69;80.25;25.88;15.87;18.05;1;1;1;7;3
10473;24.08.2012;118.36;6.81;590.02;81.92;121.95;40.03;18.98;24.48;11.62;1;0;1;7;3
10474;23.08.2012;83.39;5.71;963.84;120.94;165.73;44.79;25.97;17.67;13.84;1;1;1;7;3
10475;23.08.2012;102.68;5;784.89;75.7;114.84;39.14;19.36;36.1;40.07;1;0;1;7;3
10476;22.08.2012;122.46;5.5;1077.67;112.92;163.8;50.88;25.6;24.28;25.67;1;1;1;7;3
10477;22.08.2012;99.25;5.62;704.04;77.88;132.18;54.3;19.38;32.51;30.11;1;0;1;7;3
10478;21.08.2012;49.71;5.94;987.44;86.77;121.96;35.18;24.23;23.58;24.32;1;1;1;7;3
10479;21.08.2012;55.13;6.29;850.37;59.18;74.56;15.39;17.06;34.13;10.74;1;0;1;7;3
10480;20.08.2012;45.27;5.46;1135.11;88.36;115.13;26.77;22.31;24.84;13.52;1;1;1;7;3
10481;20.08.2012;60.06;3.48;822.95;60.58;72.5;11.92;16.91;34.59;16.77;1;0;1;7;3
10482;19.08.2012;46.1;5.67;1168.89;90.07;113.79;23.72;21.63;26.44;20.25;1;1;0;7;3
10483;19.08.2012;42.67;4.62;939.4;55.9;67.36;11.45;18.24;33.69;19.19;1;0;0;7;3
10484;18.08.2012;74.82;4.75;1026.24;108.01;142.27;34.25;23.55;24.86;18.1;1;1;0;7;3
10485;18.08.2012;92.7;5.6;752.04;66.64;86.15;19.51;18.33;35.52;24.46;1;0;0;7;3
10486;17.08.2012;113.32;7.38;1332.7;127.59;186.08;58.49;24.39;21.47;24.12;1;1;1;7;3
10487;17.08.2012;119.93;9.57;613.85;102.06;144.93;42.87;18.47;27.69;18.68;1;0;1;7;3
10488;16.08.2012;121.61;7.96;1143.81;152.72;212.97;60.25;24.47;20.58;17.74;1;1;1;7;3
10489;16.08.2012;137.55;5.38;525.86;96.61;134.51;37.89;18.7;28.17;29.04;1;0;1;7;3
10490;15.08.2012;110.4;9.37;1149.26;148.14;207.97;59.83;24.62;20.53;23.45;1;1;1;7;3
10491;15.08.2012;103.86;7.83;568.53;93.35;128.83;35.48;18.65;27.92;32.93;1;0;1;7;3
10492;14.08.2012;115.14;6.61;1241.18;140.6;195.39;54.79;24.49;23.5;26.25;1;1;1;7;3
10493;14.08.2012;98.17;4.63;693.76;77.9;111.05;33.15;18.82;36.84;25.55;1;0;1;7;3
10494;13.08.2012;121.6;3.78;1185.5;133.13;178.17;45.04;23.69;27.03;28.57;1;1;1;7;3
10495;13.08.2012;110.35;3.48;865.85;84.63;114.48;29.85;18.31;40.33;33.23;1;0;1;7;3
10496;12.08.2012;147.83;5.43;1097.43;114.71;146.8;32.09;24.81;28.05;19.38;1;1;0;7;3
10497;12.08.2012;114.96;4.74;620.75;81.35;103.11;21.75;21.02;33.84;33.33;1;0;0;7;3
10498;11.08.2012;160.21;3.54;1092.06;108.64;136.82;28.19;25.48;27.01;37.56;1;1;0;7;3
10499;11.08.2012;110.34;3.58;833.2;83.45;111.63;28.18;20.54;33.84;33.77;1;0;0;7;3
10500;10.08.2012;137.58;4.25;879.15;119.51;147.95;28.44;26.22;23.85;17.45;1;1;1;7;3
10501;10.08.2012;144.07;4.77;472.79;84.35;131.86;47.5;20.76;35.26;27.21;1;0;1;7;3
10502;9.08.2012;152.77;5.77;1200.54;119.31;187.87;68.55;25.51;27.95;32.34;1;1;1;7;3
10503;9.08.2012;161.29;3.93;685.32;90;141.11;51.11;20.79;35.95;48.38;1;0;1;7;3
10504;8.08.2012;130.96;4.88;1262.08;118.94;173.87;54.93;24.7;27.97;23.75;1;1;1;7;3
10505;8.08.2012;114.03;5.49;715.8;86.76;130.34;43.58;20.64;33.81;28.87;1;0;1;7;3
10506;7.08.2012;155.57;5.34;1254.83;118.43;179.7;61.27;24.78;28.09;38.02;1;1;1;7;3
10507;7.08.2012;154.8;4.17;895.59;96.52;140.94;44.42;20.67;36.64;36.07;1;0;1;7;3
10508;6.08.2012;137.89;3.15;1265.45;128.77;182.64;53.87;24.19;28.68;22.49;1;1;1;7;3
10509;6.08.2012;152.37;5.36;747.62;93.43;159.69;66.26;20.36;36.23;31.73;1;0;1;7;3
10510;5.08.2012;100.12;4.48;664.68;101.4;136.32;34.92;24.26;28.46;25.62;1;1;0;7;3
10511;5.08.2012;81.4;3.43;524.07;75.34;92.46;17.12;20.32;34.1;12.45;1;0;0;7;3
10512;4.08.2012;100.51;4.05;966.74;117.35;153.19;35.84;25.35;27.09;29.02;1;1;0;7;3
10513;4.08.2012;129.04;4.66;528.26;97.89;138.96;41.07;20.6;34.99;48.03;1;0;0;7;3
10514;3.08.2012;103.87;5.86;962.67;120.22;154.31;34.09;24.59;30.25;40.19;1;1;1;7;3
10515;2.08.2012;127.77;7.78;1129.03;129.01;160.68;31.66;26.18;25.7;38.02;1;1;1;7;3
10516;7.07.2012;30.95;2.53;1186.11;78.33;132.72;35.55;20.8;31.61;22.28;1;0;0;6;3
10517;6.07.2012;37.65;7.26;1565.28;114.46;219.54;68.68;25.36;24.82;20.74;1;1;1;6;3
10518;6.07.2012;47.76;4.45;1134.32;90.23;147.82;37.64;19.41;35.25;32.88;1;0;1;6;3
10519;5.07.2012;41.28;5.09;1806.06;119.08;233.38;74.7;24.76;26.23;31.72;1;1;1;6;3
10520;5.07.2012;46.19;4.46;1462.26;104.79;178.44;48.13;19.28;33.24;32.8;1;0;1;6;3
10521;4.07.2012;45.93;4.23;1738.6;125.96;231.59;69.04;23.48;25.82;30.67;1;1;1;6;3
10522;3.07.2012;41.7;5.2;1722.95;116.15;223.73;70.32;21.68;25.43;24.94;1;1;1;6;3
10523;3.07.2012;27.6;4.98;1431.87;84.63;157.87;47.87;17.36;32.67;16.58;1;0;1;6;3
10524;2.07.2012;39.09;4.28;1825.35;102.81;207.81;68.63;19.54;28.32;25.4;1;1;1;6;3
10525;2.07.2012;24.46;4.59;1442.39;80.49;166.91;56.49;16.61;30.23;14.53;1;0;1;6;3
10526;1.07.2012;27.76;5.37;1739.06;102.93;174.47;46.76;22.54;23.49;15.31;1;1;0;6;3
10527;1.07.2012;22.79;5.57;1417.9;74.9;110.26;23.11;17.05;33.01;13.45;1;0;0;6;3
10528;30.06.2012;30.46;2.81;1993.5;103.94;204.29;65.59;23.23;23.7;15.99;1;1;0;5;3
10529;29.06.2012;31.23;4.81;1635.51;108.08;203.82;62.58;23.19;23.61;18.44;1;1;1;5;3
10530;28.06.2012;26.05;5.84;1960.73;102.73;246.93;94.25;22.66;24.24;15.63;1;1;1;5;3
10531;27.06.2012;42.93;4.9;2046.62;113.66;231.25;76.86;23.82;27.45;24.61;1;1;1;5;3
10532;27.06.2012;33.16;4.23;962.5;81.25;150.49;45.25;21.48;29.26;22.53;1;0;1;5;3
10533;26.06.2012;46.05;3.88;1631.68;123.46;230.99;70.28;26.95;23.47;24.66;1;1;1;5;3
10534;26.06.2012;41.84;4.69;1014.15;79.64;134.57;35.9;21.61;31.71;30.02;1;0;1;5;3
10535;25.06.2012;35.66;6.32;1514.53;102.24;219.49;76.64;26.04;24.99;19.05;1;1;1;5;3
10536;20.06.2012;24.28;3.92;1325.57;109.23;186.53;50.52;25.85;21.03;14.26;1;1;1;5;3
10537;19.06.2012;23.7;3.37;1175.99;76.33;116.69;26.38;19.34;29.29;13.43;1;0;1;5;3
10538;15.06.2012;58.32;4.86;1106.02;114.95;264.89;98;27.81;24.22;23.31;1;1;1;5;3
10539;15.06.2012;72.61;4.57;997.34;88.78;288.94;130.82;21.44;30.85;49.17;1;0;1;5;3
10540;14.06.2012;67.38;9.47;824.66;90.03;235.75;95.24;23.36;27.95;44.72;1;0;1;5;3
10541;6.06.2012;80.05;9.71;858.79;154.64;222.59;44.42;21.6;27.64;23.18;1;1;1;5;3
10542;6.06.2012;88.46;8.9;896.04;125.07;258.75;87.37;18.51;33.68;31.81;1;0;1;5;3
10543;4.06.2012;68.57;9.32;763.82;153.49;246.18;60.58;21.73;27.36;33.92;1;1;1;5;3
10544;18.05.2012;41.8;7.56;579.47;124.65;197.03;47.31;20.18;27.09;15.56;1;1;1;4;0
10545;18.05.2012;50.51;6.57;597.01;101.85;189.11;57.04;14.91;36.39;18.41;1;0;1;4;0
10546;17.05.2012;35.05;6.6;720.78;131.34;236.8;68.93;19.26;28.81;10.47;1;1;1;4;0
10547;15.05.2012;43.05;5.52;792.45;144.13;229.76;55.97;20.4;29.44;13.12;1;1;1;4;0
10548;15.05.2012;56.91;6.58;607.05;90.11;189.46;64.93;14.21;43.36;20.18;1;0;1;4;0
10549;14.05.2012;54.93;6.23;761.38;135.51;266.06;85.32;16.38;37.63;19.79;1;1;1;4;0
10550;14.05.2012;39.07;5.97;425.63;99.33;161.86;40.87;14.18;41.88;17.43;1;0;1;4;0
10551;13.05.2012;90.06;7.68;455.99;106;216.3;72.09;13.86;43.83;17.64;1;0;0;4;0
10552;12.05.2012;67.03;9.06;915.45;104.13;342.14;155.56;13.57;46.93;23.59;1;0;0;4;0
10553;9.05.2012;17.69;11.14;897.45;56.57;93.6;24.2;17.14;32.28;7.58;1;0;1;4;0
10554;7.05.2012;15.76;9.93;844.49;86.75;158.84;47.12;18.93;27.68;6.15;1;1;1;4;0
10555;4.05.2012;24.99;10.13;1050.04;49.73;106.65;37.2;15.73;36.48;9.54;1;0;1;4;0
10556;3.05.2012;24.02;4.77;802.62;73.95;121.67;31.19;19.73;26.71;9.66;1;1;1;4;0
10557;21.03.2012;48.01;23.73;2256.78;65.01;192.73;83.47;7.8;38.01;19.03;1;0;1;2;0
10558;20.03.2012;55.76;36.75;1969.38;82.64;216.59;87.55;13.2;25.79;18.17;1;1;1;2;0
10559;20.03.2012;62.77;13.47;1786.73;64.95;176.47;72.89;6.15;38.94;18.38;1;0;1;2;0
10560;19.03.2012;64.52;17.75;1683.48;74.13;161.42;57.05;10.95;30.69;18.66;1;1;1;2;0
10561;19.03.2012;59.15;26.93;1725.15;59.45;160.15;65.82;5.09;40.23;16.73;1;0;1;2;0
10562;27.02.2012;17.01;35.05;1224.69;60.53;117.9;37.5;8.17;41.66;6.92;1;1;1;1;1
10563;26.02.2012;29;24.72;1358.89;60.59;132.3;46.86;7.78;38.81;11.94;1;1;0;1;1
10564;25.02.2012;23.29;22.04;1284.78;69.42;145.33;49.62;5.06;44.89;10.58;1;1;0;1;1
10565;25.02.2012;37.49;18.97;1247.29;67.07;144.59;50.66;2.24;45.09;15.13;1;0;0;1;1
10566;24.02.2012;58.57;19.55;1650.73;88.61;212.03;80.67;3.02;41.61;17.73;1;1;1;1;1
10567;24.02.2012;55.65;15.65;1375.73;71.45;127.62;36.72;-2.87;44.54;24.06;1;0;1;1;1
10568;23.02.2012;65.13;42.52;1595.29;94.14;134.22;26.2;2.39;38.58;24.34;1;1;1;1;1
10569;23.02.2012;61.26;12.99;1657.96;82.99;145.02;40.54;-1.09;43.23;28.32;1;0;1;1;1
10570;22.02.2012;101.73;51.55;2068.45;121.01;219.86;64.61;3.05;37.86;40.85;1;1;1;1;1
10571;21.02.2012;180.42;41.7;1811.98;101.1;226.71;82.1;0.95;38.23;86.12;1;1;1;1;1
10572;20.02.2012;165;34.1;1990.75;93.97;180.3;56.42;-0.9;39.01;94.45;1;1;1;1;1
10573;18.02.2012;77.32;19.85;1357.37;74.14;144.03;45.68;-0.34;37.8;35.57;1;1;0;1;1
10574;13.02.2012;106.53;20.37;1332.18;78.88;122.98;28.82;1.79;36.25;63.74;1;1;1;1;1
10575;2.02.2012;148.46;18.52;1869.54;75.97;186.97;72.55;-3.14;36.88;91.08;1;1;1;1;1
10576;1.02.2012;145.54;11.36;1870.32;69.97;218.9;97.34;-4.15;37.69;84.6;1;1;1;1;1
10577;21.01.2012;65.78;6.5;1609.86;38.93;109.9;46.39;-1.84;44.42;22.5;1;0;0;0;1
10578;20.01.2012;70.98;24.89;1247.65;50.86;111.28;39.49;-1.67;36.47;19.72;1;1;1;0;1
10579;9.01.2012;51.92;7.41;1902.44;39.69;135.57;95.88;3.7;50.87;16.4;1;0;1;0;1
10580;8.01.2012;43.33;12.86;1663.93;45.33;114.03;68.7;6.51;46.21;14.78;1;1;0;0;1
10581;7.01.2012;47.74;30.47;1266.41;31.05;50.46;19.59;10.31;35.01;6.32;1;1;0;0;1
10582;6.01.2012;61.62;27.47;1735.28;48.13;100.06;51.95;8.23;38.07;18.09;1;1;1;0;1
10583;6.01.2012;95.97;15.03;1686.66;47.14;129.96;82.81;1.42;47.89;30.94;1;0;1;0;1
10584;5.01.2012;70.06;21.31;1222.65;46.52;99.53;53.02;1.62;48.06;22.08;1;1;1;0;1
10585;5.01.2012;51.77;11.96;612.84;42.14;84.56;42.41;-0.72;48.51;15.75;1;0;1;0;1
10586;4.01.2012;87.24;23.52;1402.47;49;109.37;60.36;2.56;46.33;26.45;1;1;1;0;1
10587;4.01.2012;94.71;17.34;1868.66;46.96;124.17;77.28;0.21;46.32;27.61;1;0;1;0;1
10588;3.01.2012;166.36;17.58;2428.83;65.29;217.66;152.36;3.64;41.17;48.55;1;1;1;0;1
